IPCC_annex;C_group_IM24_sh;Country_code_A3;Name;Substance;Y_1970;Y_1971;Y_1972;Y_1973;Y_1974;Y_1975;Y_1976;Y_1977;Y_1978;Y_1979;Y_1980;Y_1981;Y_1982;Y_1983;Y_1984;Y_1985;Y_1986;Y_1987;Y_1988;Y_1989;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018;Y_2019;Y_2020;Y_2021;Y_2022;Y_2023
Non-Annex_I;Western_Africa;NER;Niger;CO2;211,4185092;207,6817081;227,7564288;267,6868056;250,6232531;290,6503779;315,8448899;351,6408381;386,3228238;414,7977234;514,6372138;602,9510922;631,5302605;694,2888314;582,4961946;599,5801546;781,9229253;775,7684952;801,2368321;821,7372784;622,261589;593,683822;563,058135;683,7767542;573,112839;552,0672176;640,1763055;645,9817353;696,8384919;683,0362116;701,5385262;706,3983997;733,5161638;796,7722787;832,7844601;798,7676299;801,7366656;870,5436312;910,2039033;1134,231922;1441,801268;1473,841036;2055,48652;2037,081554;2201,992489;2169,737397;2168,313038;1982,059482;2102,011444;2373,04779;2409,595196;2858,75024;2905,011374;2822,852029
Non-Annex_I;Oceania;NFK;Norfolk Island;CO2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0007502;;0,0032428;;;;;;;;;;;
Non-Annex_I;Western_Africa;NGA;Nigeria;CO2;28814,69439;42596,53255;55217,66925;66408,55376;83968,23471;63978,26322;75168,59139;66433,30352;69503,28056;99387,09647;89566,29942;73276,98498;69861,07659;69954,76483;70269,86205;73186,99377;71511,11258;67706,86567;76988,14217;79480,9976;75107,33706;81343,56568;89104,13958;86650,62437;80896,41143;88850,70768;103628,2496;100811,0912;91341,26926;89977,42779;100304,5682;106717,1399;96829,50363;107686,8662;104009,8891;103052,1888;92828,52168;84544,42677;91935,91509;81260,56227;94736,57858;104421,3914;102799,6485;116689,0087;123309,9049;117611,2143;120685,6972;119018,1126;124902,449;129759,248;122127,6969;130981,7177;130106,6207;127941,7257
Non-Annex_I;Rest Central America;NIC;Nicaragua;CO2;1654,77688;1662,18168;1715,917308;1900,767002;2033,528106;2017,744708;2310,452202;2825,13403;2556,99442;1682,762805;1969,349158;2077,533088;2029,790993;2200,925684;1998,681477;2016,560057;2384,926966;2411,783934;2156,207687;1715,91179;1964,022687;1974,799378;2292,729;2249,396021;2558,701965;2718,269729;2882,353978;3084,956386;3586,881503;3618,445111;3765,915954;3989,59626;4126,647339;4520,751442;4637,748854;4399,941929;4658,883089;4826,96173;4636,937802;4535,060996;4657,656781;4876,129253;4842,199166;4631,541438;4901,57723;5488,492842;5713,852168;5673,842654;5172,592961;5315,347144;4728,931649;5176,747025;5404,140764;5725,285354
Non-Annex_I;Oceania;NIU;Niue;CO2;0,000517917;0,000511687;0,000499051;0,000525445;0,000506857;0,00048939;0,00049196;0,000522266;0,000491543;0,000397785;0,00055636;0,000598216;0,000430404;0,00052671;0,000359448;0,000327388;0,000309962;0,000294305;0,000272166;0,000250027;0,000225256;0,000221719;0,000219067;0,000216415;0,000214646;0,000210226;0,000206689;0,000202268;0,000196963;0,000191993;0,000186688;0,000182267;0,000176962;0,003532276;0,000171323;0,000167787;0,000166568;0,000167334;0,00016535;0,0001659;0,006486716;0,000165016;0,001022682;0,000173816;0,001349382;0,000161716;0,002305832;0,000159732;0,000160066;0,000160616;0,000160066;0,000159182;0,0001604;0,00016018
Annex_I;OECD_Europe;NLD;Netherlands;CO2;134198,9591;134713,9438;150482,844;156795,2531;148741,5481;140056,8933;150841,3466;148544,0449;153342,0137;162778,4304;155165,9871;154247,292;143946,3306;139367,5122;145504,7754;149774,9877;152111,2296;156376,1807;156368,0799;159600,5165;164871,0863;170990,2385;169089,9959;172358,2169;173454,903;177683,4552;187913,5925;180158,4565;180914,4506;176210,7065;176914,6186;181521,3276;181903,5512;184345,4407;186805,9407;182200,1814;177744,6421;178914,6628;179991,4666;174780,7473;186173,4916;174130,3926;171643,382;169402,4106;161788,4444;169417,604;170832,0943;168091,6449;163020,8557;157860,4292;141890,1139;146314,7468;132970,727;122872,05
Annex_I;OECD_Europe;NOR;Norway;CO2;35961,90947;34683,90182;37676,88108;38250,34462;36669,81551;35963,73442;38096,28158;39065,35481;38030,94077;40816,15934;39119,35692;35675,57609;32256,63574;32129,83197;34107,29105;34981,66762;37373,43587;36051,34446;37065,82893;36070,01006;36311,53412;33818,62701;36360,27151;38502,23549;40481,5509;40647,55732;40942,65085;43303,28089;45102,27488;46718,63628;41769,13208;42282,89124;41583,35171;44444,97097;44890,03185;43312,45973;44011,52564;44905,00704;47104,27108;45124,70024;47984,51659;46938,41255;46389,09166;46877,23946;46989,81453;47953,7992;47370,66473;47407,93122;46953,72232;45743,48743;44516,14274;45101,28314;44555,94206;44065,20457
Non-Annex_I;India +;NPL;Nepal;CO2;280,8429573;281,874901;355,4577291;494,3008036;490,8861841;410,4335651;353,4458117;396,3901407;376,9722766;548,0337806;611,4860268;536,3593589;600,9239013;827,2202864;887,7784439;677,1436226;895,560771;952,8718545;955,222539;767,4894898;1088,301686;1340,614822;1410,959889;1558,07255;1896,666294;2061,520009;2188,330382;2417,420962;2564,482152;3336,09071;3419,303437;3654,917339;2984,188249;3387,991431;2926,728786;3275,661724;2712,33289;2791,492036;3084,995652;4063,783831;4784,594386;5360,367698;6224,685897;6295,777386;7351,824707;7321,509532;10763,29715;13199,04616;14888,73013;13460,29079;16455,43209;16591,10741;17221,92756;17933,77724
Non-Annex_I;Oceania;NRU;Nauru;CO2;0,009863621;0,01004735;0,01023867;0,01042088;0,010586387;0,010732155;0,010856665;0,010981175;0,011098092;0,011231713;0,011369889;0,011527804;0,011717606;0,011925628;0,012154909;0,012410003;0,012683317;0,012988519;0,01329372;0,013595884;0,013901086;0,01419414;0,014494786;0,014757472;0,014967013;0,015137075;0,01522818;0,015270696;0,015253993;0,015244883;0,015240328;0,015263104;0,015305619;0,015345098;0,015375466;0,015357245;0,015337494;0,015187183;0,01510367;0,015100633;0,015465647;0,015499976;0,015909948;0,016383694;0,01680885;0,017097349;0,017229451;0,017802512;0,017176306;0,017097349;0,017047241;0,016702561;0,016702561;0,016702561
Annex_I;Oceania;NZL;New Zealand;CO2;14875,35943;14480,37203;16638,43855;18028,54046;18735,3315;17684,58877;19480,57563;20021,7248;19479,38502;17677,06374;17778,2772;17568,53669;19249,99759;19422,8573;19815,27586;20811,06591;20272,62083;21374,79653;22661,38063;23062,98042;24879,99834;25553,5104;27190,27248;27208,8795;27801,02974;28721,22267;29711,75714;31242,37827;30354,14961;31922,35299;32891,38516;34813,27309;34910,95637;35834,89334;35432,92271;36106,64092;36220,26087;35009,73065;36110,0858;33340,41659;33368,43807;32636,7507;34712,51383;34513,80579;35218,238;35316,89151;34671,34486;36198,50305;35840,77357;37302,62787;35257,95916;35269,60253;34600,92475;35795,08597
Non-Annex_I;Middle_East;OMN;Oman;CO2;7351,479201;7351,973505;7359,299972;7392,867854;7761,631446;25863,44442;28794,10191;28742,34267;23763,34574;21435,92861;12901,8077;14434,08018;12580,67668;14317,07257;12261,70945;9552,392027;11344,80407;11022,349;12278,52609;12187,09657;16409,99298;19914,47372;20544,10306;20700,88105;19519,70497;20151,28532;20958,38665;21989,26753;22148,06732;25219,03918;26317,15871;28481,94591;30452,25454;32182,45479;31777,36891;33042,52101;42145,14442;45570,30416;44727,95664;47103,65942;51492,93599;59740,76905;67436,43242;70632,13675;75027,84243;79324,02095;81705,63558;82351,42391;85336,15764;86350,20407;82197,42635;88074,48111;90970,41551;93094,18839
Non-Annex_I;India +;PAK;Pakistan;CO2;17847,72186;18082,79372;18831,11477;20038,23768;21270,8713;23567,07821;22492,40104;23923,03762;25115,93005;27106,61444;29019,71873;31595,48921;35482,26947;37877,01954;39854,14268;43922,99581;47130,26941;54518,64657;58706,79636;63448,55093;65622,33496;68107,87732;74892,90679;83275,59673;85567,31408;91856,44169;96150,65046;99087,68253;100038,4168;109557,8634;111866,2264;113948,0325;113308,9191;117468,2417;131410,3699;133891,5819;145281,6293;161935,2527;156347,6604;160045,9078;155627,2456;155209,9351;157080,6393;160769,5694;169173,3323;178254,773;196768,263;213266,4697;202283,0248;198972,3349;222471,9465;236743,7131;218680,1833;200510,1298
Non-Annex_I;Rest Central America;PAN;Panama;CO2;2597,562883;2602,59795;2797,600347;3123,243822;3184,261811;3257,615248;3249,470011;3221,922651;3063,672158;3322,25755;3195,352784;2776,120747;3130,43324;3589,933753;2997,903875;2814,691115;2911,123398;3220,76608;2463,965678;2573,842007;2718,220579;3136,320004;3742,697022;3825,070152;4069,7226;4379,683795;4410,006784;4636,467586;5717,272556;5004,30941;5189,099909;6202,515092;5408,056105;5478,592755;5506,017173;7099,011052;7488,326806;7475,546582;7255,498631;8673,062425;9177,613665;9995,517232;10446,00976;10259,55069;10769,16868;10628,64781;10661,71573;10145,66949;9924,271389;13103,26641;9586,91606;10871,97187;11998,07853;14720,52763
Non-Annex_I;Oceania;PCN;Pitcairn;CO2;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00085723;0,0000847;;;;;;0,000033;0,0000627;;;;0,0001265;;;;;;;;;;0,0000957;;;;
Non-Annex_I;Rest South America;PER;Peru;CO2;17416,12322;17378,88385;17394,20543;18430,12638;19987,98984;20381,71949;20829,41164;20524,61049;20618,80156;21510,80983;22628,8299;23392,46725;22995,1301;19509,04715;20239,88159;19551,12856;21285,56421;23016,68712;23305,76059;21003,4592;20842,59281;20236,81274;21110,81799;22211,38843;22785,68004;25886,78278;28446,80962;28368,98552;27272,44396;29312,60657;28984,06072;26936,28233;28098,80551;27549,97077;31816,97211;31835,75393;31485,35187;34370,91707;38989,0469;41969,4785;45841,42999;49172,68248;49113,52559;50315,73234;53243,37196;54892,32961;57491,19064;55206,13944;55337,34642;58159,51177;47517,99559;53268,72944;57011,2667;58403,36278
Non-Annex_I;Southeastern Asia;PHL;Philippines;CO2;26559,86501;26813,79137;27770,24087;31453,45584;29947,05553;32904,34382;32792,46089;35754,45273;36826,04595;39602,72708;35677,20114;33934,46322;34130,6619;36583,42503;32328,29349;32084,88659;30178,22153;36842,54937;38446,15513;39830,46966;42576,81033;42832,28016;46623,15821;50277,94292;54225,72227;65395,52857;68578,06467;76844,60169;75570,42562;73977,34119;74245,99378;71672,68371;72921,33052;74756,13205;75667,84455;78864,13644;70952,23249;76939,73562;77740,07142;78623,58697;84945,34303;84564,17955;89478,35878;97462,31299;103989,0348;113161,8503;121273,4458;135622,3757;141312,3283;147897,0664;135800,19;145586,7491;150638,7469;161288,3425
Non-Annex_I;Oceania;PLW;Palau;CO2;1994,78089;1994,781163;1994,781473;1994,781777;1994,782014;1994,782141;1994,782152;1994,782058;1994,781945;1994,7819;1994,78201;2024,847966;2010,350821;2087,029492;2308,148722;1867,747035;2036,020372;2134,385934;2042,949903;2133,394668;2155,947217;2139,878302;1955,837034;2001,674776;2995,828442;2349,726954;2211,574491;2518,158049;2278,752326;2419,909722;2121,9607;2363,556717;1444,089653;1718,109343;1521,831069;1735,182559;1697,748921;1383,644949;1397,7888;2173,790289;2110,713424;2369,689759;3603,936928;1824,329009;1267,704134;1195,344771;1144,349973;1196,334496;1230,501312;1268,288787;1276,354865;1328,964138;1398,114874;1439,590374
Non-Annex_I;Indonesia +;PNG;Papua New Guinea;CO2;1129,482471;1129,6322;1204,489859;1448,892617;1778,008074;1468,861652;1447,335546;1528,257004;1516,658643;1629,77643;1754,978838;1737,023338;1711,25615;1692,235671;1761,74255;1948,521448;1731,598715;2201,851872;2069,71479;2046,115777;2164,975267;2218,677238;2509,404227;2562,913122;2553,863815;2477,003613;2540,756152;2665,308654;3321,140039;2716,725323;2945,453342;3583,480277;4106,785825;4528,935788;4818,577361;5229,458277;5317,093967;5283,464735;5101,506892;4949,701547;4230,93861;4468,561124;4260,102612;4575,667354;5536,862974;5972,925635;6619,970276;6504,533491;6760,347499;7132,751005;5963,056618;5558,267993;5812,605711;5951,817103
Annex_I;Central Europe;POL;Poland;CO2;309121,845;317576,9884;330903,2987;348591,0199;361758,318;376974,5975;401711,6455;416318,7596;444217,0873;444839,3838;456308,6843;418967,2472;425205,1738;429176,1322;444487,1296;454635,0656;462246,6903;478204,8112;468013,5224;447108,9;371525,2294;369225,391;360315,2331;360756,6287;354652,707;356434,4707;372439,5383;362657,8301;334057,7764;324642,1447;313017,7131;309749,7561;302503,1827;315293,3362;317475,6115;317078,1656;330729,8648;330279,1205;324556,1748;311342,6608;329363,8282;326913,1428;319701,4517;315069,0888;302546,1214;305747,1358;316704,93;330199,3642;329564,4446;312082,8969;296882,1457;323849,7398;317291,8658;286906,7825
Non-Annex_I;Rest Central America;PRI;Puerto Rico;CO2;29448,50181;31750,91033;38867,19376;43105,58405;40873,95184;38032,98521;41692,06238;46852,339;47444,51203;40425,68627;33181,8061;28447,03381;21607,87354;21996,25902;19735,26831;17259,91844;21410,08366;19139,39416;22340,92246;23413,73965;19018,75235;19530,21194;20255,38455;20768,79323;21408,95605;21866,191;22179,60321;22797,85568;23186,49382;25148,02405;25184,01719;24863,21791;20143,63089;26134,18764;26182,56714;26312,2652;16968,41981;17957,572;15396,62286;13972,80225;13433,69977;11667,2557;11337,51274;10938,1909;11511,57009;12097,07828;11349,27585;11629,84074;13696,97486;12603,23048;12489,53462;12653,94507;12633,4284;13815,29408
Non-Annex_I;Korea;PRK;Korea, Democratic People's Republic of;CO2;75980,62438;76324,39929;79299,03458;81032,19673;84134,53639;87853,21412;93133,48266;98336,12968;103666,1703;111970,6135;117867,5775;120978,4923;126521,143;131053,5402;135640,443;140048,7673;138367,5931;133246,4482;136639,1458;137686,4102;131964,5139;126915,6058;112244,2852;104007,0202;95190,12406;89100,93356;79057,97942;76671,96625;62868,57327;68566,35562;73806,33305;76673,02431;73443,08578;74982,05252;76524,56622;79737,42539;81248,53073;67985,64812;74457,63642;71650,1753;69021,61829;50907,74367;49109,6908;37983,0594;41683,08838;32739,27676;36097,50608;73598,47726;66427,03749;73379,12728;69080,75866;57274,47387;59465,22601;64274,51018
Annex_I;OECD_Europe;PRT;Portugal;CO2;16640,51237;17799,36552;18195,12698;20358,07685;20419,32029;21997,60119;23306,31733;23091,85369;23961,82681;26731,0248;28370,29255;30054,94415;31933,51318;30981,57184;30269,92735;28832,91065;32942,07942;33041,25119;34091,28742;42566,84716;44039,71407;45482,87809;49179,87778;48141,47792;49575,63845;52975,52004;51273,09101;53760,35837;58184,95286;64903,28141;64411,65771;63661,9615;67898,23734;62962,47266;64721,08827;67985,84812;63096,62117;61488,77769;59408,84361;58638,0605;53395,88599;51544,90293;49928,28606;48293,40177;47822,50584;51876,358;50680,02029;55303,60062;51270,68122;46677,64675;40926,32335;39162,72218;39498,67576;36171,34971
Non-Annex_I;Rest South America;PRY;Paraguay;CO2;632,330808;643,1604833;700,3557692;773,9905401;748,7550433;803,2489183;892,472646;1270,556578;1526,793334;1462,340268;1495,800766;1444,640088;1431,009331;1393,687432;1531,143194;1528,385073;1632,070219;1814,783845;2047,918825;2048,931713;2181,002726;2131,059179;2554,37097;2911,763364;3392,552577;3850,669838;3798,962576;4207,490196;4408,315732;4412,840455;3638,760497;3775,307057;3952,216103;4078,25229;4125,369047;3802,741533;4097,930725;3891,779001;4547,050083;4690,843136;5220,709203;5426,516166;5386,535228;5613,832231;5930,070368;6640,234281;7491,77001;8447,143385;8719,573197;8496,866741;7940,013014;8959,5064;8178,669015;8253,93827
Non-Annex_I;Oceania;PYF;French Polynesia;CO2;141,537282;141,5727115;150,9458027;181,5116016;222,6667484;184,0396853;181,3657142;191,4988073;190,0663308;204,2223565;219,8870585;332,9536984;427,3842902;562,967833;753,1052468;722,2398934;793,9331754;903,9194741;897,1102186;870,9463358;852,6832763;884,4519786;914,2019216;926,2690801;753,3658128;713,2308707;706,4901428;743,0666429;764,6820878;764,4491607;718,5018176;840,8122972;889,0703634;933,83798;882,9103435;940,8952741;885,1750572;947,9705129;969,5532316;933,7685255;989,3674662;956,7949348;924,2831516;993,4207144;983,0576808;1005,329585;1007,516398;1005,090912;1050,465426;1084,042072;1099,812926;1153,292252;1217,310454;1258,990011
Non-Annex_I;Middle_East;QAT;Qatar;CO2;14700,95745;18296,55433;22021,49489;24671,39291;20813,88145;19917,78344;18641,77489;16692,06895;18799,59767;17597,28693;14564,77985;11827,69469;12641,23543;11344,88152;16348,64133;15451,42547;16232,21108;16398,19604;16753,7571;17502,71339;16981,64535;18026,66443;18973,55744;19470,55988;20505,97978;20980,10896;22783,39879;27897,1915;30040,66292;32532,08721;31751,83788;32429,2738;36199,83994;38268,79625;41168,77576;43559,06059;48985,92895;56146,38599;61856,84705;63971,95427;72209,10465;83181,95236;92319,93347;102132,4924;110763,8317;114083,1169;114053,7086;114104,7035;114894,7319;117674,1931;115290,732;117965,9696;118729,8076;127907,8898
Non-Annex_I;Eastern_Africa;REU;Reunion;CO2;367,7203422;370,8187724;374,7301659;387,8658681;413,0767931;425,7383412;441,6836382;455,6704999;449,101136;521,6752966;505,9174872;494,2534885;505,3883673;625,7831421;674,9810953;673,67157;686,5042397;1027,12688;1105,087597;1083,846855;922,3718528;1286,339442;1154,708676;1365,989945;1406,395725;1417,792603;1460,071883;1450,626844;1906,62948;1958,430526;2050,195651;2070,627281;2189,277027;2254,260304;2468,214574;2372,554292;2294,805371;2160,768062;2355,431282;2476,260678;2653,114535;2557,962664;2593,394599;2605,12168;2585,749;2558,076364;2570,201259;2569,656717;2573,047839;2567,351968;2553,10505;2557,807094;2557,816422;2570,714629
Annex_I;Central Europe;ROU;Romania;CO2;126868,5624;127465,2937;133081,5274;145231,1429;147169,0537;159060,1694;174856,7492;182939,6125;198315,7584;203312,2681;200812,7185;201692,8267;200560,4891;202559,884;200178,2673;199183,8441;204894,2803;212254,7217;216421,8806;214908,6729;187746,8288;152005,8842;138357,7527;131098,5929;128148,3579;133397,6217;136548,8455;124364,6366;108986,9408;93198,43414;97417,56681;104402,6919;103399,4112;107759,8593;105572,6903;104482,9574;110834,6122;107081,4382;105361,741;85684,76075;83336,63613;89811,68221;87626,77857;79519,57404;78979,13811;80291,39733;78694,59841;81785,58084;82989,72894;81152,47325;75703,9904;80407,41827;75981,79084;70773,30856
Annex_I;Russia +;RUS;Russian Federation;CO2;1307991,798;1308974,669;1377090,34;1460888,919;1536304,207;1620822,372;1681834,112;1719568,143;1841685,434;1867646,909;1929311,384;1923541,791;1951446,042;1985113,299;2020414,828;2059489,956;2126782,273;2189163,867;2241071,665;2252950,483;2436259,192;2393527,287;2200830,266;2008749,409;1811120,56;1765189,75;1724233,106;1604844,57;1611104,597;1660905,162;1681143,928;1684262,541;1675280,584;1737237,87;1738849,795;1739278,255;1776172,96;1779004,577;1764309,965;1662056,603;1746848,095;1832562,025;1819750,137;1764193,795;1750143,971;1757057,422;1734560,188;1763152,772;1841441,652;1909816,58;1828796,717;1957927,364;2025143,611;2069502,01
Non-Annex_I;Eastern_Africa;RWA;Rwanda;CO2;69,55859391;69,82185021;76,22992424;79,57180959;79,8625255;95,73157057;127,0542135;126,8145124;142,1264636;142,8795637;338,1519578;410,3238325;420,8478558;472,1829045;443,445535;463,6440164;467,3512598;472,566589;545,2945321;546,9461515;552,8494266;497,5501773;499,0415013;500,5910046;479,2541588;470,2184582;471,6279413;481,8295167;497,0097192;513,4984363;680,3763246;695,5374095;818,3753885;708,3243331;686,4768525;741,6669027;744,2694904;677,3426834;677,416855;695,2211042;730,1610872;761,5695394;846,2102094;941,0591989;956,9691599;1104,46433;1208,362918;1309,334126;1457,048474;1507,591342;1448,154895;1681,297232;1622,166015;1645,966567
Non-Annex_I;Middle_East;SAU;Saudi Arabia;CO2;47149,35832;58276,80597;76082,96721;103458,4432;108753,7943;89194,79844;110910,9818;119666,5499;127619,8474;151917,2852;187867,6018;174329,7528;178238,0907;177214,4321;136315,7454;135664,6154;135845,7703;147241,3383;159355,218;160546,423;173901,2578;177624,4341;190972,0208;201089,1241;218762,1346;217158,4145;230519,2603;233214,0361;249499,8221;254314,3106;265236,8688;275787,1802;293719,5531;308323,2121;327015,1538;346379,4664;366739,0108;387875,1376;420488,4021;444015,0024;486871,7157;509209,4384;539336,9251;547190,4205;585920,8652;611440,476;609501,1352;603320,466;580035,626;580517,293;570892,2784;584508,2962;605257,6183;622913,6005
Non-Annex_I;Central Europe;SCG;Serbia and Montenegro;CO2;30234,50006;30361,8433;30508,7935;33178,92139;35527,89868;37090,81852;38505,23161;40574,96135;43617,94529;45374,83838;44533,60254;52717,92377;56443,63268;59753,22397;61611,56767;64816,81298;67515,71389;64034,82444;64045,05379;62884,3722;66146,79953;55352,59042;51111,2223;44867,71919;41342,27016;46692,72299;54640,09399;59569,10323;59495,8994;42240,05879;50638,1684;54413,78751;57996,43699;61938,33967;66562,94921;61582,72959;64229,27067;62857,95933;62998,48999;58890,49281;60893,71908;65402,00215;58061,00998;59018,73226;50140,09559;58224,061;60234,18974;60192,42034;59017,09676;58918,92149;58942,87283;57944,91931;57787,91146;56120,92365
Non-Annex_I;Eastern_Africa;SDN;Sudan;CO2;3435,329436;3446,379457;3646,396722;4791,192462;4518,647397;3533,699728;3416,985644;3560,287714;3233,259866;3329,379538;3928,075245;3815,315015;3942,656235;3984,608822;3617,621886;4261,425096;4154,915972;3208,121919;4621,961011;4162,926201;5544,794528;4941,665058;4679,694378;3343,648086;4913,885552;4596,491362;4530,311219;5478,275434;4921,327097;5442,881243;5999,689038;6547,839015;7997,609205;8213,141812;9170,18938;10866,96558;13279,0276;14399,35977;15375,22812;15925,43716;16909,77025;16236,13309;17521,96478;17623,83786;18516,05575;21561,37753;23942,34133;23669,36347;23883,55821;23475,33994;21347,46743;23014,92272;21402,95227;21273,30623
Int. Shipping;Int. Shipping;SEA;Int. Shipping;CO2;353846,3522;353846,3522;370409,5003;391425,484;365750,0395;341038,5747;351674,4375;351488,4862;353618,119;364356,8113;356809,9917;331695,6378;298950,8933;279961,175;283748,8768;306281,82;325708,9992;322262,9637;337891,1259;337800,9144;371259,5608;386019,3037;414910,8053;402124,8117;414447,0919;429875,6881;438419,3945;449318,5012;463020,5179;490646,8735;503294,2294;477104,7756;495353,6128;503265,2189;553096,2337;572577,6456;609814,6537;645894,551;647013,6444;615599,7246;662156,4462;663687,7338;618584,7568;616145,5288;636799,1566;662654,8047;680257,9865;707041,3464;709848,1815;693857,3449;633554,6466;653971,4062;698613,3951;706320,4212
Non-Annex_I;Western_Africa;SEN;Senegal;CO2;1348,98489;1348,55627;1430,976809;1539,669928;1649,434338;1799,268509;1883,836694;2004,278647;1959,642777;2168,004941;2243,326672;2214,578722;2120,692835;2112,380022;2259,530671;2336,985151;2236,240882;2253,012675;2166,56783;2277,206068;2364,766111;2377,972043;2613,381825;2552,222455;2606,354166;2754,421879;2971,098238;3268,502827;3667,45103;4046,663969;3989,801789;4512,981901;4682,06895;4543,425332;5176,555746;5748,302588;5614,232639;6218,910392;6443,592873;6592,237534;6977,351868;7478,153729;7363,22296;7840,086936;8382,054518;9217,591009;10296,21722;10202,72016;10735,19191;11028,35717;10814,31127;12223,41864;12357,63887;12023,93894
Non-Annex_I;Southeastern Asia;SGP;Singapore;CO2;6588,527701;6611,771081;7969,491848;8862,808363;9309,603287;9341,4125;10153,76679;11262,23271;12806,64292;13773,49351;13826,56357;14954,45692;15616,78237;16948,71075;18131,48688;18982,51998;19328,59382;19718,40333;22186,27842;23491,59117;31648,20457;33479,12059;34197,61685;39472,70553;41648,19886;41343,74401;42520,93638;42194,15221;41069,43674;41408,16916;45519,34545;45906,58496;45217,15673;42442,59233;44523,02;41731,48705;41969,42583;43358,30834;42920,01294;43762,43106;48890,68517;51343,88006;50161,44176;52635,17052;53874,6886;55187,69106;52983,88108;56897,5751;54225,24257;55902,36752;53879,31567;55689,45886;55757,20951;57068,33124
Non-Annex_I;Western_Africa;SHN;Saint Helena;CO2;2,769980032;2,770082041;2,240938954;2,498001981;2,665111752;2,31905802;1,842878791;3,370808139;2,847696098;3,014683813;3,235656365;2,070863988;1,833504631;2,962964378;2,643420616;2,942361925;3,261243533;4,581209715;5,126470364;5,209736215;9,539470446;5,442464894;5,170376711;6,460041334;5,564094582;5,845052081;3,5007347;3,835315998;3,839617857;4,104909134;11,23397134;7,517697293;7,53468095;7,99353651;9,099121377;9,720491433;8,532722192;9,935280036;10,39457537;10,6171138;11,49421674;12,02696679;12,20796921;14,89454935;14,86967111;14,98656654;15,66722855;16,36002223;17,20245364;16,91792631;15,58122917;15,93782124;17,28207179;17,77106103
Non-Annex_I;Oceania;SLB;Solomon Islands;CO2;65,92996587;65,94378327;70,31648993;84,57959166;103,7875903;85,75919703;84,50860199;89,23495215;88,56465492;95,16882109;102,4782569;144,6708128;128,3340732;140,9407445;125,8593376;125,3464729;98,89895308;131,1907585;160,1848503;154,3187558;159,717959;165,668093;182,0107704;184,4887126;189,6007628;172,1167416;174,0317236;179,3253872;184,5470901;184,5078041;235,8188276;258,931522;271,309634;278,023048;286,4815449;298,866629;299,7992426;323,705064;328,3405658;327,8198468;358,4009316;372,765618;371,8474852;392,9948277;374,3797827;333,5714974;323,5538934;333,1432061;354,4370268;360,2784122;365,9435592;383,7124432;404,9890194;418,8472481
Non-Annex_I;Western_Africa;SLE;Sierra Leone;CO2;361,6341434;361,7494554;360,0372543;372,5341446;401,9235984;417,45998;432,779791;448,0696722;455,2965184;525,1110971;515,5577459;493,7284722;494,600882;520,8843154;484,8002572;538,3442839;596,4703242;899,2161257;913,0308458;803,836612;631,7420777;835,8104713;517,2601021;504,6548141;521,3106725;564,8886256;638,1158316;621,9988344;654,2202885;672,3067505;434,6205294;546,1697916;576,7536978;612,4312819;612,1584947;567,9618107;717,5384859;666,0095486;649,0909457;654,1602097;712,9504297;875,2398177;986,122646;1135,889827;1209,940005;1014,372824;1049,495135;1025,256724;1019,113128;998,8304751;1040,42848;1062,097674;1102,90062;1074,937963
Non-Annex_I;Rest Central America;SLV;El Salvador;CO2;1601,160828;1610,351148;1853,652956;2020,442353;2057,224934;2310,657021;2348,19942;2416,478746;2577,387066;2401,245046;2020,72911;2016,044944;1883,034036;1946,448368;1901,193143;2078,743575;2061,610626;2465,457228;2438,298178;2432,195634;2593,036248;3307,671573;3723,030694;4044,497013;4691,151105;5129,481635;4567,202691;5598,74898;5866,956208;5823,152458;5797,267325;6033,520475;6056,171679;6578,592083;6826,986698;7030,506244;7386,589771;7776,453361;7086,247119;6894,824727;6720,782371;7019,795107;6994,859535;6628,367037;6808,269813;7262,932763;7326,707614;6628,691138;7098,970009;8103,997099;6653,952322;7531,384229;7918,049789;8379,618575
Non-Annex_I;Eastern_Africa;SOM;Somalia;CO2;571,2574903;571,271764;568,4272346;588,1059919;634,6067043;659,6536214;684,657831;709,9280713;722,4183502;833,7421252;819,4153453;911,6567895;837,7869063;896,5427798;894,3338269;881,7962107;1014,657068;1041,807839;940,396287;891,4783769;627,7409038;476,1497767;376,2312267;386,0547846;384,7466768;395,0109229;409,6005652;410,0904764;418,2616292;430,6706457;630,4732832;658,6541366;734,3111535;746,4290641;741,8079032;755,2591384;786,9621981;788,1122093;766,5169034;777,7136721;792,1660739;795,4562562;788,9164843;792,7207311;775,3790698;815,6821564;830,0582026;819,8223183;826,8433091;874,4895809;910,4959209;926,597872;866,2427278;868,1534404
